name, hazType, meanXdist, meanYdist, meanAngle, meanSLdist, meanXspeed, meanYspeed, medianXdist, medianYdist, medianAngle, medianSLdist, medianXspeed, medianYspeed, stdXdist, stdYdist, stdAngle, stdSLdist, stdXspeed, stdYspeed, minXdist, minYdist, minAngle, minSLdist, minXspeed, minYspeed, maxXdist, maxYdist, maxAngle, maxSLdist, maxXspeed, maxYspeed, rangeXdist, rangeYdist, rangeAngle, rangeSLdist, rangeXspeed, rangeYspeed, skewXdist, skewYdist, skewAngle, skewSLdist, skewXspeed, skewYspeed, kurtXdist, kurtYdist, kurtAngle, kurtSLdist, kurtXspeed, kurtYspeed, cvXdist, cvYdist, cvAngle, cvSLdist, cvXspeed, cvYspeed, madXdist, madYdist, madAngle, madSLdist, madXspeed, madYspeed, action, RT
S82,0,117.4669,7.2513,0.0684,117.7126,19.9604,0.0011,118.6924,7.386,0.0622,118.9225,19.954,0.0014,36.8339,0.2482,0.0224,36.7639,0.0544,0.0025,51.391,6.3788,0.0414,51.7854,19.8722,-0.0046,178.68,7.4145,0.1235,178.8335,20.068,0.0049,127.2889,1.0357,0.0821,127.0481,0.1958,0.0095,-0.0798,-1.8305,0.7524,-0.079,0.28,-0.3744,-1.1951,2.381,-0.5298,-1.1953,-1.2774,-0.664,0.3136,0.0342,0.3274,0.3123,0.0027,2.3129,47.1888,0.0377,0.0225,47.1133,0.0732,0.003,1,5.59
S82,1,129.7298,6.6375,0.0615,129.9327,19.2733,0.0007,129.482,6.6561,0.051,129.6505,19.3118,0.0001,50.4946,0.1735,0.0283,50.4093,0.2069,0.0049,42.9148,5.8445,0.0304,43.3109,18.9125,-0.0111,217.3999,6.8543,0.1354,217.5003,19.5206,0.0111,174.4852,1.0098,0.105,174.1894,0.6081,0.0222,0.0109,-2.1908,0.9349,0.0123,-0.3138,0.1032,-1.2018,6.0946,-0.2437,-1.2019,-1.4563,-0.2922,0.3892,0.0261,0.4609,0.388,0.0107,6.7652,64.8558,0.0641,0.0235,64.701,0.2643,0.0045,1,6.88
S83,0,106.7257,7.4501,0.0755,107.0053,16.9261,0,107.8454,7.5512,0.0699,108.1096,16.9217,0,29.4762,0.1776,0.0216,29.4043,0.0099,0.0004,53.5925,6.8307,0.0486,54.0261,16.9158,-0.0018,155.4356,7.5606,0.1268,155.6193,16.9591,0.0009,101.843,0.7299,0.0782,101.5933,0.0433,0.0027,-0.0906,-1.8256,0.6811,-0.0895,1.2611,-0.6908,-1.1936,2.3354,-0.6568,-1.1938,0.688,0.3417,0.2762,0.0238,0.286,0.2748,0.0006,-15.5556,37.7521,0.0128,0.0225,37.6628,0.0054,0.0004,3,5.21
S83,1,114.7875,7.0855,0.0732,115.0435,16.4968,-0.0002,114.7835,7.1863,0.0627,115.0098,16.5147,0,44.2269,0.2644,0.0316,44.13,0.0997,0.0006,38.4764,5.9468,0.0375,38.9333,16.336,-0.0028,191.1215,7.2243,0.1533,191.2558,16.6453,0.0003,152.6451,1.2775,0.1159,152.3225,0.3092,0.0031,-0.0006,-2.5864,0.8723,0.0008,-0.1162,-3.0229,-1.205,5.9287,-0.3569,-1.205,-1.52,8.9907,0.3853,0.0373,0.4318,0.3836,0.006,-3.2485,56.8577,0.0314,0.0283,56.772,0.1331,0.0001,3,6.76
S83,2,78.595,15.6513,0.1968,80.1383,16.9507,-0.0001,78.6736,15.7102,0.1971,80.2269,16.9845,-0.0002,13.3257,2.5609,0.0015,13.5689,0.0577,0.0005,55.4998,11.1324,0.1897,56.6053,16.8209,-0.001,100.7007,19.3366,0.198,102.5403,17.0101,0.0011,45.2009,8.2041,0.0083,45.935,0.1891,0.0021,-0.0252,-0.0858,-2.7412,-0.0276,-0.8064,0.8753,-1.228,-1.2642,8.0711,-1.2299,-0.7691,0.0879,0.1695,0.1636,0.0076,0.1693,0.0034,-3.5355,17.2451,3.3801,0.0009,17.5678,0.033,0.0004,1,2.72
S84,2,-86.4923,-15.5717,-2.9632,87.883,18.6839,0.0004,-86.5892,-15.6141,-2.9632,87.9858,18.6887,0.0003,13.7175,2.3115,0.002,13.9097,0.0348,0.0009,-109.2652,-18.882,-2.9705,63.7471,18.5935,-0.0009,-62.6972,-11.522,-2.9598,110.8835,18.74,0.0026,46.5681,7.36,0.0107,47.1364,0.1466,0.0035,0.0277,0.0786,-1.1489,-0.0294,-0.7383,0.7055,-1.2271,-1.2764,2.3003,-1.229,-0.0405,-0.2405,-0.1586,-0.1484,-0.0007,0.1583,0.0019,2.1387,17.8679,3.0714,0.0015,18.1321,0.0325,0.001,1,2.54
S84,3,-55.0581,15.9622,2.8608,57.326,18.0156,-0.0008,-55.2158,15.9584,2.8602,57.4757,18.0471,-0.0002,13.4779,4.2059,0.0055,14.1158,0.0497,0.0018,-77.7765,8.71,2.8517,32.803,17.8945,-0.0042,-31.6255,23.1966,2.8728,81.162,18.0562,0.0027,46.151,14.4866,0.0211,48.359,0.1617,0.0069,0.0303,-0.0001,0.3181,-0.0276,-1.0691,-0.0649,-1.2171,-1.2036,-0.8211,-1.216,-0.3313,-0.6334,-0.2448,0.2635,0.0019,0.2462,0.0028,-2.2461,17.4343,5.4088,0.0062,18.2529,0.0113,0.0016,1,2.61
S84,0,-99.9239,-7.4004,-3.053,100.2371,19.5034,-0.0008,-101.564,-7.9237,-3.0637,101.8733,19.4989,-0.0014,42.6489,0.9615,0.0355,42.5667,0.0261,0.0011,-170.3403,-7.9565,-3.0951,23.6508,19.4629,-0.0033,-23.3379,-3.8345,-2.9787,170.5244,19.5502,0.0009,147.0024,4.122,0.1164,146.8736,0.0872,0.0042,0.0903,2.0078,0.6723,-0.0911,0.3218,0.1088,-1.1977,3.1288,-0.8237,-1.1959,-1.2542,-1.1665,-0.4268,-0.1299,-0.0116,0.4247,0.0013,-1.3532,54.6776,0.0474,0.0356,54.5498,0.0338,0.0013,1,6.49
S85,2,-78.452,-15.7434,-2.9437,80.0161,16.137,-0.0001,-78.4395,-15.7412,-2.9435,80.0034,16.1535,0,9.4483,1.9654,0.0009,9.6503,0.0383,0.0006,-94.8697,-19.1153,-2.9455,63.4161,16.0486,-0.0011,-62.2005,-12.3571,-2.9424,96.7763,16.1821,0.001,32.6692,6.7582,0.0031,33.3602,0.1335,0.002,-0.0045,-0.0019,-0.3484,0.0044,-0.8547,-0.0743,-1.1984,-1.1993,-1.0119,-1.1984,-0.5809,-0.8895,-0.1204,-0.1248,-0.0003,0.1206,0.0024,-7.8022,12.1795,2.5315,0.0011,12.4394,0.0289,0.0007,1,2.02
S85,1,-109.2505,-7.4138,-3.0522,109.5732,16.8331,-0.0002,-109.1511,-7.5658,-3.0714,109.4206,16.8689,-0.0003,50.6093,0.4544,0.0511,50.4565,0.14,0.0024,-196.7046,-7.7741,-3.1039,22.8939,16.5552,-0.0103,-22.207,-5.5658,-2.896,196.8446,17.0117,0.011,174.4976,2.2083,0.2079,173.9508,0.4565,0.0213,-0.0049,2.282,1.1735,0.0071,-0.4437,0.1147,-1.2061,4.7091,0.489,-1.2062,-1.2052,5.1395,-0.4632,-0.0613,-0.0167,0.4605,0.0083,-11.1305,65.1231,0.1975,0.0384,64.8795,0.1527,0.0012,1,7.62
S86,2,-90.7091,-15.7471,-2.9698,92.0658,18.1133,-0.0002,-90.693,-15.7469,-2.9697,92.0499,18.1198,-0.0003,9.4043,1.7015,0.0008,9.5567,0.0617,0.0012,-107.0214,-18.6636,-2.9714,75.6456,18.0004,-0.0028,-74.5523,-12.8145,-2.9687,108.6366,18.2146,0.0017,32.4691,5.8491,0.0026,32.991,0.2142,0.0044,-0.0056,0.0002,-0.3793,0.0054,-0.1844,-0.4929,-1.1983,-1.1992,-1.0145,-1.1984,-1.1976,-0.3538,-0.1037,-0.108,-0.0003,0.1038,0.0034,-7.3918,12.0769,2.1829,0.0009,12.2723,0.0773,0.0012,1,1.79
S86,3,-45.5213,14.5933,2.8342,47.8047,15.94,0.0004,-45.6377,14.5901,2.8322,47.9132,15.9403,0.0002,15.0836,5.1887,0.0089,15.9468,0.0183,0.0006,-70.9685,5.6519,2.8218,20.1271,15.8887,-0.0003,-19.3172,23.5023,2.857,74.7588,15.9708,0.0018,51.6512,17.8504,0.0352,54.6317,0.082,0.0021,0.0245,-0.0006,0.7188,-0.0219,-0.1856,1.0222,-1.2172,-1.2067,-0.3747,-1.2162,-0.7845,0.0749,-0.3314,0.3556,0.0031,0.3336,0.0011,1.4314,19.5239,6.669,0.0087,20.6203,0.0227,0.0004,1,3.28
S86,1,-121.2507,-7.2913,-3.0743,121.4956,15.6764,0,-121.1798,-7.336,-3.0808,121.4042,15.6854,-0.0001,38.6008,0.1257,0.0236,38.5195,0.0682,0.0006,-188.1121,-7.4025,-3.1034,55.0652,15.5314,-0.0011,-54.6483,-6.7637,-3.0185,188.2494,15.7842,0.003,133.4638,0.6388,0.0849,133.1842,0.2528,0.0042,-0.004,1.9363,0.7044,0.0051,-0.2282,2.4091,-1.2005,4.0161,-0.6426,-1.2006,-1.245,8.6036,-0.3184,-0.0172,-0.0077,0.317,0.0044,17.4023,49.5763,0.0817,0.024,49.4741,0.0868,0.0001,1,6.13
S87,3,54.5637,-18.046,-0.319,57.4707,16.1183,0,54.712,-18.0485,-0.3186,57.6121,16.1216,0.0001,9.7593,3.368,0.0024,10.3232,0.0137,0.0002,37.545,-23.8167,-0.3238,39.4901,16.0709,-0.0005,70.962,-12.2409,-0.3152,74.8521,16.1336,0.0005,33.417,11.5758,0.0086,35.362,0.0627,0.001,-0.0381,0.0048,-0.3264,-0.0347,-1.7328,-0.5093,-1.215,-1.2058,-0.9378,-1.2141,2.5685,0.4531,0.1789,-0.1866,-0.0075,0.1796,0.0008,4.8784,12.6549,4.3164,0.0027,13.3957,0.0081,0.0002,1,2.12
S87,0,95.3337,7.1741,0.0857,95.6365,16.7308,0,96.7005,7.3377,0.0763,96.9825,16.7306,0,33.3326,0.3606,0.0316,33.2388,0.0093,0.0002,35.2386,5.8122,0.0486,35.7147,16.7073,-0.0004,150.196,7.3907,0.1635,150.3732,16.7471,0.0012,114.9575,1.5785,0.1149,114.6586,0.0399,0.0016,-0.0968,-2.098,0.7871,-0.0959,0.0265,2.4578,-1.1957,3.4932,-0.5013,-1.1956,-1.1102,8.845,0.3496,0.0503,0.3682,0.3476,0.0006,22.6529,42.7162,0.0657,0.0305,42.5939,0.0116,0.0001,1,5.85
S88,2,76.094,14.0222,0.1826,77.3753,18.5055,0.0007,76.1743,14.0701,0.1826,77.4628,18.5112,0.0009,19.9,3.5656,0.0016,20.2165,0.0298,0.0017,41.6213,7.8296,0.1752,42.3513,18.4044,-0.0029,109.4138,19.3636,0.1859,111.1141,18.5487,0.004,67.7926,11.534,0.0108,68.7628,0.1444,0.007,-0.0173,-0.0499,-1.6262,-0.0184,-1.7448,-0.2488,-1.2184,-1.2566,5.4403,-1.2199,2.524,-0.7357,0.2615,0.2543,0.009,0.2613,0.0016,2.3383,25.7198,4.6757,0.0009,26.1413,0.0116,0.002,1,3.71
S88,0,109.0288,7.207,0.0744,109.2936,18.777,-0.0002,110.405,7.316,0.0673,110.6557,18.7714,-0.0003,36.2326,0.3215,0.0259,36.1529,0.0267,0.0036,43.7261,6.0231,0.0433,44.139,18.7296,-0.0065,168.911,7.4594,0.1369,169.0697,18.8383,0.0086,125.1848,1.4363,0.0935,124.9307,0.1086,0.0151,-0.0907,-2.0059,0.7131,-0.0901,0.3648,0.5301,-1.1938,3.1917,-0.6224,-1.1936,-0.9749,-0.1495,0.3323,0.0446,0.3484,0.3308,0.0014,-18.8028,46.3961,0.1167,0.0268,46.2884,0.0273,0.0036,1,5.77
S88,1,124.9467,6.6965,0.0697,125.1744,20.1332,-0.0002,124.9582,6.8181,0.0547,125.1454,20.1333,-0.001,56.7783,0.4008,0.0387,56.6729,0.0279,0.0044,26.9376,4.9086,0.03,27.3812,20.0477,-0.0072,223.1152,6.9873,0.1802,223.2155,20.1905,0.0137,196.1776,2.0787,0.1503,195.8344,0.1428,0.021,0.0002,-2.6691,1.1042,0.0016,-0.2028,0.2635,-1.2015,6.6385,0.1943,-1.2014,-0.5058,-0.4089,0.4544,0.0599,0.5548,0.4528,0.0014,-19.0591,72.947,0.0679,0.0284,72.8112,0.0329,0.0053,1,7.49
S89,2,-92.3317,-16,-2.9699,93.7079,19.3495,0.0001,-92.457,-16.0702,-2.9695,93.8432,19.3651,-0.0007,12.86,2.1544,0.0014,13.0384,0.0309,0.002,-113.5977,-18.9529,-2.9763,71.0281,19.2607,-0.0016,-69.9739,-12.1917,-2.9691,115.168,19.3772,0.0061,43.6238,6.7611,0.0072,44.1399,0.1164,0.0077,0.0367,0.1194,-3.1397,-0.0394,-1.4814,1.9814,-1.2314,-1.2962,8.9779,-1.2341,0.9196,2.7718,-0.1393,-0.1346,-0.0005,0.1391,0.0016,13.7122,16.7496,2.9077,0,17.0001,0.01,0.0008,2,2.31
S89,3,-52.993,16.2128,2.8457,55.4182,16.8021,0.0001,-53.152,16.2147,2.8455,55.5702,16.8135,-0.0001,11.6621,3.8256,0.0047,12.2709,0.0486,0.0025,-72.6169,9.6498,2.8378,34.0763,16.7064,-0.0071,-32.6814,22.7686,2.8545,76.1028,16.8661,0.0044,39.9356,13.1189,0.0167,42.0265,0.1596,0.0115,0.0347,-0.0015,0.1127,-0.0316,-0.3662,-1.014,-1.2167,-1.2128,-1.1099,-1.2164,-1.3054,1.3646,-0.2201,0.236,0.0017,0.2214,0.0029,22.9515,15.0857,4.9388,0.0058,15.8704,0.058,0.0017,2,2.43
S89,0,-95.6268,-7.1491,-3.0534,95.93,18.2488,0.0002,-97.3647,-7.5801,-3.0636,97.6619,18.1872,0.0008,38.8272,0.7937,0.0345,38.7455,0.2138,0.0023,-159.2974,-7.6231,-3.0939,25.5722,18.0153,-0.0029,-25.2069,-4.3073,-2.9723,159.4788,18.7845,0.0147,134.0905,3.3158,0.1215,133.9065,0.7692,0.0175,0.1063,1.9274,0.7311,-0.1067,1.0935,2.0499,-1.1917,2.7313,-0.6446,-1.1903,0.3389,8.7619,-0.406,-0.111,-0.0113,0.4039,0.0117,10.4723,49.683,0.0557,0.0343,49.5535,0.1928,0.0022,1,6.29
S9,3,-78.3229,17.5624,2.9215,80.2682,22.8074,-0.0022,-78.5373,17.5754,2.9214,80.4798,22.809,0.0009,12.1892,3.0037,0.0034,12.5509,0.0167,0.0053,-98.9678,12.3858,2.9161,58.3961,22.7641,-0.014,-57.0675,22.6989,2.9279,101.5375,22.8316,0.0024,41.9003,10.3132,0.0117,43.1414,0.0675,0.0164,0.0363,-0.012,0.1477,-0.0349,-0.5145,-1.1304,-1.2075,-1.2107,-1.1805,-1.2076,-0.4629,-0.1342,-0.1556,0.171,0.0012,0.1564,0.0007,-2.4659,15.6822,3.8708,0.0044,16.1607,0.0192,0.002,1,1.88
S9,2,-87.8729,-14.1901,-2.9816,89.0113,20.4929,0.0022,-87.9567,-14.2149,-2.9816,89.098,20.4911,0.0005,18.9603,3.106,0.001,19.2128,0.0548,0.0042,-119.6327,-18.8496,-2.9853,55.7433,20.3788,-0.0044,-55.0386,-8.8356,-2.9801,121.1086,20.5904,0.0098,64.5941,10.014,0.0052,65.3653,0.2116,0.0142,0.0177,0.0404,-0.4943,-0.0184,-0.0304,0.4673,-1.22,-1.2657,0.2637,-1.2214,-1.0195,-1.0246,-0.2158,-0.2189,-0.0003,0.2158,0.0027,1.8783,24.5222,4.0863,0.0013,24.8601,0.0673,0.0034,1,3.19
S9,0,-111.8827,-7.3267,-3.0694,112.1441,19.2483,0.0005,-113.0711,-7.4633,-3.0757,113.3171,19.2277,0.0004,34.6126,0.2983,0.0226,34.5432,0.0477,0.0004,-169.3825,-7.558,-3.097,50.1495,19.1697,-0.0015,-49.7591,-6.2452,-3.0167,169.551,19.378,0.0016,119.6234,1.3127,0.0803,119.4015,0.2083,0.0031,0.0816,1.8715,0.6955,-0.0809,1.299,-1.264,-1.1942,2.6879,-0.6781,-1.1941,0.576,4.4141,-0.3094,-0.0407,-0.0074,0.308,0.0025,0.8867,44.283,0.0958,0.0231,44.1752,0.016,0.0005,1,5.44
S90,1,-107.9743,-7.2529,-3.056,108.2715,16.1359,-0.0002,-107.8403,-7.5861,-3.0711,108.109,16.1936,0.0001,49.6201,0.6764,0.0431,49.5069,0.117,0.0013,-194.0254,-7.6562,-3.1022,23.1869,15.9007,-0.0065,-22.702,-4.7171,-2.9367,194.1764,16.2596,0.0017,171.3233,2.9391,0.1654,170.9894,0.359,0.0082,-0.0078,2.0778,0.9938,0.0089,-0.8113,-2.7151,-1.2037,3.3534,-0.0298,-1.2032,-0.9134,8.9816,-0.4596,-0.0933,-0.0141,0.4572,0.0073,-7.2099,63.8473,0.0458,0.0364,63.731,0.0725,0.0006,3,7.72
S90,3,-59.8222,17.1546,2.8631,62.2336,18.2915,-0.0005,-60.0003,17.1568,2.8631,62.405,18.2912,-0.0003,12.1995,3.7166,0.0035,12.7513,0.014,0.0009,-80.3603,10.7549,2.8569,40.0252,18.2639,-0.0031,-38.5532,23.5181,2.8695,83.731,18.3234,0.0005,41.8071,12.7632,0.0127,43.7058,0.0595,0.0036,0.0362,-0.0043,0.0203,-0.0336,0.1766,-1.3163,-1.2145,-1.2099,-1.099,-1.2141,-0.8111,1.1303,-0.2039,0.2167,0.0012,0.2049,0.0008,-1.8644,15.7631,4.7919,0.0043,16.4731,0.0169,0.0006,1,2.33
S90,2,-67.4683,-14.0478,-2.9362,68.9152,16.1366,-0.0002,-67.51,-14.0269,-2.9365,68.9519,16.1564,-0.0003,15.3308,3.1703,0.0007,15.6551,0.1023,0.0005,-93.9495,-19.5278,-2.9368,41.8851,15.9412,-0.0015,-40.9849,-8.6372,-2.9339,95.9575,16.2688,0.0019,52.9646,10.8906,0.0029,54.0724,0.3277,0.0035,0.0052,-0.016,1.8206,-0.0043,-0.5177,0.6747,-1.2038,-1.2081,2.5195,-1.204,-0.9719,2.7248,-0.2272,-0.2257,-0.0002,0.2272,0.0063,-2.4099,19.7183,4.0963,0.0003,20.1301,0.1134,0.0004,1,3.28
S91,1,128.5844,7.1402,0.0638,128.8092,18.2519,-0.0005,128.5183,7.2571,0.0565,128.7237,18.244,-0.0006,46.029,0.2786,0.0242,45.9553,0.1108,0.0014,49.2171,6.033,0.0348,49.5855,18.0103,-0.0036,208.4128,7.3283,0.122,208.539,18.5148,0.0046,159.1957,1.2953,0.0872,158.9535,0.5045,0.0081,0.0046,-2.1619,0.7748,0.0055,0.3235,0.5892,-1.1998,4.0742,-0.5425,-1.1998,0.0273,1.5478,0.358,0.039,0.3797,0.3568,0.0061,-2.7766,59.1403,0.0965,0.0232,59.0206,0.0704,0.001,3,6.54
S91,0,92.1649,7.373,0.0866,92.4831,14.6568,-0.0002,93.4002,7.4238,0.0797,93.6979,14.6646,0.0001,25.322,0.1305,0.0255,25.2354,0.2068,0.0006,46.069,6.8677,0.0552,46.5781,14.3494,-0.0029,133.5076,7.4624,0.148,133.7115,15.0561,0.0013,87.4386,0.5947,0.0928,87.1334,0.7067,0.0042,-0.1152,-2.119,0.7188,-0.1136,0.0141,-0.4879,-1.1904,3.77,-0.5947,-1.191,-1.4879,-0.0091,0.2747,0.0177,0.2941,0.2729,0.0141,-4.1454,32.4382,0.0473,0.0258,32.3239,0.3102,0.0004,2,5.08
S91,3,60.1385,-16.8861,-0.273,62.4645,19.0752,-0.0006,60.2716,-16.8812,-0.2731,62.591,19.0777,-0.0007,14.1301,4.1592,0.0032,14.7283,0.0636,0.002,35.6015,-24.0174,-0.2784,36.9066,18.9467,-0.0036,84.0406,-9.7278,-0.2667,87.4052,19.1805,0.003,48.4392,14.2896,0.0116,50.4986,0.2338,0.0066,-0.0255,0.0008,0.12,-0.0236,-0.1846,0.2178,-1.215,-1.21,-1.0298,-1.2146,-0.9971,-1.4272,0.235,-0.2463,-0.0116,0.2358,0.0033,-3.2912,18.2191,5.3633,0.0038,19.0005,0.0765,0.0027,1,2.58
S92,3,56.7362,-15.2298,-0.2622,58.7447,20.4032,-0.0038,56.8245,-15.2188,-0.2618,58.8271,20.4063,-0.0019,19.2468,5.1877,0.0007,19.9337,0.0859,0.0067,23.4039,-24.1683,-0.265,24.2501,20.229,-0.0364,89.4349,-6.3503,-0.2616,92.6429,20.5449,0.0008,66.0311,17.818,0.0033,68.3928,0.3159,0.0372,-0.0158,-0.005,-1.5027,-0.0144,-0.1688,-3.0236,-1.214,-1.2077,1.3699,-1.2136,-1.0169,8.845,0.3392,-0.3406,-0.0028,0.3393,0.0042,-1.7678,24.8631,6.6797,0.0002,25.7448,0.1046,0.0024,3,3.27
S92,0,98.1891,6.7772,0.0756,98.4437,16.0277,-0.0003,99.3103,6.8594,0.069,99.5469,15.9952,-0.0002,28.9096,0.1656,0.0236,28.8384,0.062,0.0006,46.0581,6.1498,0.0471,46.4669,15.9544,-0.0023,145.9385,6.8825,0.1327,146.1006,16.1844,0.001,99.8804,0.7328,0.0856,99.6337,0.2299,0.0033,-0.0926,-2.0323,0.7483,-0.0913,1.0237,-0.8401,-1.1928,3.3619,-0.5594,-1.1932,-0.273,1.2031,0.2944,0.0244,0.3118,0.2929,0.0039,-2.1175,36.939,0.0325,0.0234,36.864,0.0271,0.0004,1,5.34
S92,1,121.9843,6.5005,0.0667,122.1913,19.5697,0.0005,121.7216,6.8342,0.0565,121.9163,19.5723,-0.0005,55.9407,0.7602,0.0308,55.8717,0.2095,0.0065,26.0899,3.4713,0.0311,26.3198,19.2085,-0.0126,219.3025,6.94,0.1323,219.4085,19.9883,0.0142,193.2126,3.4686,0.1012,193.0887,0.7799,0.0268,0.0125,-2.2577,0.7443,0.0126,0.1891,0.0756,-1.2022,4.3069,-0.7316,-1.2014,-1.0162,-0.6919,0.4586,0.117,0.4621,0.4572,0.0107,13.4214,71.8828,0.1283,0.0286,71.7701,0.255,0.0065,1,7.55
S94,2,82.3869,13.3986,0.1613,83.4694,20.4874,-0.003,82.4777,13.4696,0.1614,83.5703,20.4938,-0.0035,22.8062,3.6603,0.0013,23.0977,0.0427,0.0079,42.8971,6.877,0.155,43.4449,20.3798,-0.0156,120.6598,18.8581,0.1627,122.1245,20.5407,0.0107,77.7626,11.9811,0.0077,78.6796,0.1609,0.0262,-0.0163,-0.0752,-2.2037,-0.0178,-0.4143,-0.1752,-1.2179,-1.2203,6.2605,-1.2182,-0.9691,-1.3102,0.2768,0.2732,0.0081,0.2767,0.0021,-2.5848,29.4089,4.7348,0.0008,29.7875,0.0567,0.0113,3,3.84
S94,1,118.0021,7.1086,0.0709,118.2517,16.8482,0.0003,117.9276,7.1812,0.0615,118.1507,16.8543,0.0003,44.3791,0.233,0.0299,44.2847,0.0769,0.0012,41.4979,6.073,0.0363,41.9399,16.6537,-0.002,194.8995,7.2651,0.1453,195.0279,16.9695,0.0035,153.4016,1.1921,0.109,153.088,0.3159,0.0055,0.0045,-2.5172,0.84,0.0058,-0.4248,0.2627,-1.2009,6.0707,-0.4084,-1.2009,-0.5782,-0.1234,0.3761,0.0328,0.4223,0.3745,0.0046,4.3728,57.0014,0.1001,0.0277,56.882,0.0864,0.0012,1,6.69
S95,3,-42.5805,17.8265,2.746,46.1622,12.5111,0.0007,-42.7543,17.8411,2.7463,46.3274,12.5255,-0.0002,6.897,3.1536,0.0055,7.5796,0.0227,0.0023,-54.052,12.3788,2.7361,32.8837,12.4503,-0.0017,-30.4648,23.2044,2.7556,58.8223,12.5263,0.0073,23.5872,10.8256,0.0196,25.9386,0.0759,0.009,0.0588,-0.013,-0.0744,-0.0513,-1.3003,1.3922,-1.2165,-1.2096,-1.1004,-1.2156,0.2264,0.9882,-0.162,0.1769,0.002,0.1642,0.0018,3.371,8.8891,4.0577,0.0067,9.765,0.0009,0.0016,1,1.96
S95,2,-60.0614,-15.2471,-2.8927,61.9666,13.1461,-0.0001,-60.1856,-15.3053,-2.8926,62.1012,13.1405,-0.0005,10.5688,2.5906,0.0019,10.8809,0.0381,0.0006,-77.274,-18.9136,-2.9016,42.9622,13.0872,-0.0008,-41.6121,-10.6856,-2.8902,79.5545,13.2067,0.001,35.6619,8.228,0.0113,36.5924,0.1195,0.0018,0.045,0.0905,-2.4838,-0.048,0.3,0.5057,-1.2355,-1.2785,7.1536,-1.2388,-1.1821,-1.4139,-0.176,-0.1699,-0.0007,0.1756,0.0029,-6.5148,13.7749,3.4454,0.0007,14.1991,0.0437,0.0004,1,2.79
S95,0,-74.7862,-6.7634,-3.0343,75.1306,13.4654,-0.0005,-76.43,-7.3335,-3.0459,76.781,13.4686,-0.0006,32.4697,1.0751,0.0403,32.3967,0.1433,0.003,-127.6536,-7.4123,-3.084,16.8456,13.1898,-0.0116,-16.5446,-3.1704,-2.9523,127.8656,13.7419,0.0035,111.109,4.2418,0.1317,111.0199,0.552,0.0151,0.1141,1.8944,0.5468,-0.1165,-0.0036,-2.1493,-1.2013,2.5226,-1.0728,-1.1976,-0.7913,5.2918,-0.4342,-0.159,-0.0133,0.4312,0.0106,-5.7306,41.6552,0.1135,0.0429,41.4872,0.1619,0.0008,1,6.7
S96,2,-105.9915,-14.265,-3.0082,106.9474,23.0405,0.0051,-105.9484,-14.2689,-3.0077,106.9049,23.0647,0.0011,17.083,2.5251,0.0022,17.2671,0.102,0.0143,-135.6542,-18.5879,-3.0122,77.2546,22.8387,-0.01,-76.6086,-9.9697,-3.0052,136.9218,23.1678,0.0315,59.0456,8.6182,0.0069,59.6672,0.3291,0.0415,-0.0064,-0.0042,-0.3417,0.0064,-0.4591,0.8281,-1.1996,-1.2192,-1.2696,-1.2,-1.192,-0.7909,-0.1612,-0.177,-0.0007,0.1615,0.0044,2.8018,21.9175,3.2744,0.0027,22.1538,0.1184,0.0132,1,2.56
S96,3,-59.4886,14.7863,2.8984,61.2988,21.4322,-0.0015,-59.5734,14.8067,2.898,61.3859,21.4332,-0.0016,20.9757,5.2739,0.0012,21.6284,0.0954,0.0042,-95.1558,5.6852,2.8963,23.8615,21.2401,-0.009,-23.1743,23.8197,2.901,98.0918,21.5884,0.0058,71.9815,18.1345,0.0047,74.2304,0.3482,0.0148,0.0145,-0.0071,0.4577,-0.0141,-0.1495,-0.2113,-1.2135,-1.2088,-0.7105,-1.2133,-1.0586,-0.7276,-0.3526,0.3567,0.0004,0.3528,0.0045,-2.87,27.0845,6.7967,0.0011,27.9241,0.1152,0.0037,1,3.39
S96,1,-137.4023,-6.4977,-3.0864,137.5811,19.6757,0.0027,-137.1405,-6.5026,-3.0952,137.2879,19.6849,0.0023,49.8533,0.1334,0.0235,49.7835,0.2666,0.0041,-224.1298,-6.7555,-3.1115,52.1263,19.1974,-0.0165,-51.7798,-5.9996,-3.0262,224.2316,20.0819,0.0076,172.3499,0.7559,0.0852,172.1053,0.8844,0.0241,-0.0132,0.5316,0.9599,0.0146,-0.1198,-0.4405,-1.2006,0.7323,-0.2367,-1.2008,-1.287,0.1579,-0.3628,-0.0205,-0.0076,0.3618,0.0136,1.4899,64.0251,0.1517,0.0188,63.9415,0.3628,0.0057,1,6.69
S97,3,-53.8983,17.788,2.8234,56.758,16.1041,0.0004,-54.0592,17.8068,2.8234,56.9164,16.109,0.0002,9.3846,3.2881,0.0033,9.9422,0.0298,0.0013,-69.6523,12.0955,2.8176,39.4158,16.0302,-0.0016,-37.514,23.3926,2.8297,73.4755,16.1458,0.0039,32.1382,11.2971,0.0121,34.0597,0.1156,0.0056,0.0414,-0.0153,0.047,-0.0386,-0.7797,0.954,-1.2143,-1.2071,-1.0407,-1.2136,-0.2277,0.8334,-0.1741,0.1848,0.0012,0.1752,0.0019,3.3626,12.1251,4.2353,0.004,12.8413,0.0271,0.0008,1,2.05
